2280 0 0 0 0 0.333333 0.333333 0.333333 0 
2300 0 0 0 0 0.333333 0.333333 0.333333 0 
2320 0 0 0 0 0.333333 0.333333 0.333333 0 
2340 0 0 0 0 0.333333 0.333333 0.333333 0 
2360 0 0 0 0 0.333333 0.333333 0.333333 0 
2380 0 0 0 0 0.333333 0.333333 0.333333 0 
2400 0 0 0 0 0.333333 0.333333 0.333333 0 
2420 0 0 0 0 0.333333 0.333333 0.333333 0 
2440 0 0 0 0 0.333333 0.333333 0.333333 0 
2460 0 0 0 0 0.333333 0.333333 0.333333 0 
2480 0 0 0 0 0.333333 0.333333 0.333333 0 
2500 0 0 0 0 0.333333 0.333333 0.333333 0 
2520 0 0 0 0 0.333333 0.333333 0.333333 0 
2540 0 0 0 0 0.333333 0.333333 0.333333 0 
2560 0 0 0 0 0.333333 0.333333 0.333333 0 
2580 0 0 0 0 0.333333 0.333333 0.333333 0 
2600 0 0 0 0 0.333333 0.333333 0.333333 0 
2620 0 0 0 0 0.333333 0.333333 0.333333 0 
2640 0 0 0 0 0.333333 0.333333 0.333333 0 
2660 0 0 0 0 0.333333 0.333333 0.333333 0 
2680 0 0 0 0 0.333333 0.333333 0.333333 0 
2700 0 0 0 0 0.333333 0.333333 0.333333 0 
2720 0 0 0 0 0.333333 0.333333 0.333333 0 
2740 0 0 0 0 0.333333 0.333333 0.333333 0 
2760 0 0 0 0 0.333333 0.333333 0.333333 0 
2780 0 0 0 0 0.333333 0.333333 0.333333 0 
2800 0 0 0 0 0.333333 0.333333 0.333333 0 
2820 0 0 0 0 0.25 0.25 0.5 0 
2840 0 0 0 0 0.25 0.25 0.25 0.25 
2860 0 0 0 0 0.4 0.2 0.2 0.2 
2880 0 0 0 0.2 0.2 0.2 0.2 0.2 
2900 0 0 0 0.2 0.2 0.2 0.2 0.2 
2920 0 0 0 0.2 0.2 0.2 0.2 0.2 
2940 0 0 0 0.2 0.2 0.2 0.2 0.2 
2960 0 0 0 0.2 0.2 0.2 0.2 0.2 
2980 0 0 0 0.2 0.2 0.2 0.2 0.2 
3000 0 0 0 0.2 0.2 0.2 0.2 0.2 
3020 0 0 0 0.2 0.2 0.2 0.2 0.2 
3040 0 0 0 0.2 0.2 0.2 0.2 0.2 
3060 0 0 0 0.2 0.2 0.2 0.2 0.2 
3080 0 0 0 0.2 0.2 0.2 0.2 0.2 
3100 0 0 0 0.2 0.2 0.2 0.2 0.2 
3120 0 0 0 0.2 0.2 0.2 0.2 0.2 
3140 0 0 0 0.2 0.2 0.2 0.2 0.2 
3160 0 0 0 0.2 0.2 0.2 0.2 0.2 
3180 0 0 0 0.2 0.2 0.2 0.2 0.2 
3200 0 0 0 0.2 0.2 0.2 0.2 0.2 
3220 0 0 0 0.2 0.2 0.2 0.2 0.2 
3240 0 0 0 0.2 0.2 0.2 0.2 0.2 
3260 0 0 0 0.2 0.2 0.2 0.2 0.2 
3280 0 0 0 0.2 0.2 0.2 0.2 0.2 
3300 0 0 0 0.2 0.2 0.2 0.2 0.2 
3320 0 0 0 0.2 0.2 0.2 0.2 0.2 
3340 0 0 0 0.2 0.2 0.2 0.2 0.2 
3360 0 0 0 0.2 0.2 0.2 0.2 0.2 
3380 0 0 0 0.2 0.2 0.2 0.2 0.2 
3400 0 0 0 0.2 0.2 0.2 0.2 0.2 
3420 0 0 0 0.2 0.2 0.2 0.2 0.2 
3440 0 0 0 0.2 0.2 0.2 0.2 0.2 
3460 0 0 0 0.2 0.2 0.2 0.2 0.2 
3480 0 0 0 0.2 0.2 0.2 0.2 0.2 
3500 0 0 0 0.2 0.2 0.2 0.2 0.2 
3520 0 0 0 0.2 0.2 0.2 0.2 0.2 
3540 0 0 0 0.333333 0.166667 0.166667 0.166667 0.166667 
3560 0 0 0.166667 0.166667 0.166667 0.166667 0.166667 0.166667 
3580 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3600 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3620 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3640 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3660 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3680 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3700 0 0 0.142857 0.142857 0.142857 0.142857 0.142857 0.285714 
3720 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3740 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3760 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3780 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3800 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3820 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3840 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3860 0 0 0.125 0.125 0.125 0.125 0.25 0.25 
3880 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
3900 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
3920 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
3940 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
3960 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
3980 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4000 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4020 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4040 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4060 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4080 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4100 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4120 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4140 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4160 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4180 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4200 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4220 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4240 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4260 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4280 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4300 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4320 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4340 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4360 0 0 0.111111 0.111111 0.222222 0.111111 0.222222 0.222222 
4380 0 0 0.1 0.1 0.3 0.1 0.2 0.2 
4400 0 0 0.0909091 0.0909091 0.272727 0.181818 0.181818 0.181818 
4420 0 0 0.0909091 0.181818 0.181818 0.181818 0.181818 0.181818 
4440 0 0 0.0909091 0.181818 0.181818 0.181818 0.181818 0.181818 
4460 0 0 0.0909091 0.181818 0.181818 0.181818 0.181818 0.181818 
4480 0 0 0.0909091 0.181818 0.181818 0.181818 0.181818 0.181818 
4500 0 0 0.0833333 0.166667 0.166667 0.166667 0.25 0.166667 
4520 0 0 0.0769231 0.230769 0.153846 0.153846 0.230769 0.153846 
4540 0 0 0.153846 0.153846 0.153846 0.153846 0.230769 0.153846 
4560 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4580 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4600 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4620 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4640 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4660 0 0.0769231 0.0769231 0.153846 0.153846 0.153846 0.230769 0.153846 
4680 0 0.0714286 0.0714286 0.142857 0.214286 0.142857 0.214286 0.142857 
4700 0 0.111111 0.0555556 0.222222 0.166667 0.111111 0.222222 0.111111 
4720 0.047619 0.0952381 0.0952381 0.142857 0.142857 0.142857 0.142857 0.190476 
4740 0.047619 0.0952381 0.0952381 0.142857 0.142857 0.142857 0.142857 0.190476 
4760 0.047619 0.0952381 0.0952381 0.142857 0.142857 0.142857 0.142857 0.190476 
4780 0.0454545 0.136364 0.0909091 0.136364 0.136364 0.136364 0.136364 0.181818 
4800 0.0909091 0.0909091 0.0909091 0.136364 0.136364 0.136364 0.136364 0.181818 
4820 0.0909091 0.0909091 0.0909091 0.136364 0.136364 0.136364 0.136364 0.181818 
4840 0.0909091 0.0909091 0.0909091 0.136364 0.136364 0.136364 0.136364 0.181818 
4860 0.0909091 0.0909091 0.0909091 0.136364 0.136364 0.136364 0.136364 0.181818 
4880 0.0869565 0.0869565 0.0869565 0.130435 0.130435 0.130435 0.130435 0.217391 
4900 0.0833333 0.125 0.0833333 0.125 0.125 0.125 0.166667 0.166667 
4920 0.0833333 0.125 0.0833333 0.125 0.125 0.125 0.166667 0.166667 
4940 0.08 0.12 0.08 0.12 0.12 0.12 0.16 0.2 
4960 0.111111 0.111111 0.0740741 0.111111 0.111111 0.111111 0.148148 0.222222 
4980 0.107143 0.107143 0.0714286 0.107143 0.107143 0.107143 0.214286 0.178571 
5000 0.107143 0.107143 0.0714286 0.107143 0.107143 0.142857 0.178571 0.178571 
5020 0.107143 0.107143 0.0714286 0.107143 0.107143 0.142857 0.178571 0.178571 
5040 0.1 0.1 0.0666667 0.1 0.133333 0.133333 0.2 0.166667 
5060 0.0967742 0.0967742 0.0645161 0.0967742 0.129032 0.16129 0.16129 0.193548 
5080 0.09375 0.125 0.0625 0.09375 0.125 0.15625 0.15625 0.1875 
5100 0.0909091 0.0909091 0.0909091 0.0909091 0.121212 0.181818 0.151515 0.181818 
5120 0.117647 0.0882353 0.0882353 0.0882353 0.147059 0.147059 0.147059 0.176471 
5140 0.114286 0.0857143 0.0857143 0.114286 0.114286 0.142857 0.171429 0.171429 
5160 0.111111 0.0833333 0.0833333 0.138889 0.111111 0.138889 0.166667 0.166667 
5180 0.111111 0.0833333 0.111111 0.111111 0.111111 0.138889 0.166667 0.166667 
5200 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5220 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5240 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5260 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5280 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5300 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5320 0.105263 0.105263 0.105263 0.105263 0.105263 0.131579 0.157895 0.184211 
5340 0.097561 0.097561 0.146341 0.097561 0.097561 0.146341 0.146341 0.170732 
5360 0.097561 0.097561 0.121951 0.121951 0.121951 0.121951 0.146341 0.170732 
5380 0.097561 0.097561 0.121951 0.121951 0.121951 0.121951 0.146341 0.170732 
5400 0.097561 0.097561 0.121951 0.121951 0.121951 0.121951 0.146341 0.170732 
5420 0.097561 0.097561 0.121951 0.121951 0.121951 0.121951 0.146341 0.170732 
5440 0.0952381 0.0952381 0.119048 0.142857 0.119048 0.119048 0.142857 0.166667 
5460 0.0909091 0.0909091 0.113636 0.159091 0.136364 0.113636 0.136364 0.159091 
5480 0.0909091 0.0909091 0.136364 0.136364 0.136364 0.113636 0.136364 0.159091 
5500 0.0909091 0.113636 0.113636 0.136364 0.136364 0.113636 0.136364 0.159091 
5520 0.0888889 0.111111 0.111111 0.155556 0.133333 0.111111 0.133333 0.155556 
5540 0.0869565 0.108696 0.130435 0.130435 0.130435 0.108696 0.130435 0.173913 
5560 0.0833333 0.125 0.125 0.125 0.125 0.104167 0.145833 0.166667 
5580 0.102041 0.102041 0.122449 0.122449 0.122449 0.142857 0.122449 0.163265 
5600 0.0980392 0.0980392 0.137255 0.117647 0.117647 0.156863 0.137255 0.137255 
5620 0.0980392 0.117647 0.117647 0.117647 0.137255 0.137255 0.137255 0.137255 
5640 0.0961538 0.115385 0.115385 0.115385 0.134615 0.134615 0.153846 0.134615 
5660 0.0925926 0.111111 0.111111 0.12963 0.12963 0.148148 0.148148 0.12963 
5680 0.0909091 0.109091 0.109091 0.127273 0.127273 0.163636 0.145455 0.127273 
5700 0.0877193 0.105263 0.105263 0.122807 0.157895 0.157895 0.140351 0.122807 
5720 0.0862069 0.103448 0.103448 0.137931 0.155172 0.155172 0.137931 0.12069 
5740 0.0847458 0.101695 0.118644 0.118644 0.169492 0.152542 0.135593 0.118644 
5760 0.0833333 0.1 0.116667 0.133333 0.166667 0.15 0.133333 0.116667 
5780 0.0819672 0.0983607 0.114754 0.163934 0.147541 0.147541 0.131148 0.114754 
5800 0.0952381 0.0952381 0.126984 0.15873 0.142857 0.142857 0.126984 0.111111 
5820 0.09375 0.109375 0.125 0.140625 0.140625 0.140625 0.125 0.125 
5840 0.0923077 0.107692 0.123077 0.153846 0.138462 0.138462 0.123077 0.123077 
5860 0.0895522 0.119403 0.134328 0.134328 0.134328 0.134328 0.134328 0.119403 
5880 0.0958904 0.109589 0.136986 0.150685 0.123288 0.136986 0.136986 0.109589 
5900 0.0945946 0.135135 0.121622 0.135135 0.135135 0.135135 0.121622 0.121622 
5920 0.106667 0.12 0.12 0.133333 0.146667 0.133333 0.12 0.12 
5940 0.102564 0.115385 0.115385 0.141026 0.141026 0.141026 0.115385 0.128205 
5960 0.0987654 0.111111 0.123457 0.135802 0.148148 0.123457 0.135802 0.123457 
5980 0.109756 0.109756 0.121951 0.134146 0.134146 0.134146 0.134146 0.121951 
6000 0.109756 0.109756 0.121951 0.134146 0.134146 0.134146 0.134146 0.121951 
6020 0.107143 0.119048 0.119048 0.130952 0.142857 0.130952 0.130952 0.119048 
6040 0.105882 0.117647 0.117647 0.141176 0.141176 0.129412 0.129412 0.117647 
6060 0.1 0.122222 0.144444 0.122222 0.133333 0.133333 0.122222 0.122222 
6080 0.111111 0.111111 0.133333 0.133333 0.133333 0.133333 0.122222 0.122222 
6100 0.107527 0.139785 0.11828 0.129032 0.129032 0.129032 0.129032 0.11828 
6120 0.123711 0.123711 0.134021 0.123711 0.123711 0.123711 0.123711 0.123711 
6140 0.123711 0.123711 0.134021 0.123711 0.123711 0.123711 0.123711 0.123711 
6160 0.126214 0.116505 0.126214 0.116505 0.116505 0.15534 0.116505 0.126214 
6180 0.133333 0.12381 0.12381 0.114286 0.12381 0.12381 0.133333 0.12381 
6200 0.12963 0.12037 0.12037 0.12963 0.12037 0.12037 0.12963 0.12963 
6220 0.127273 0.118182 0.118182 0.127273 0.118182 0.118182 0.136364 0.136364 
6240 0.126126 0.117117 0.117117 0.135135 0.117117 0.126126 0.126126 0.135135 
6260 0.140351 0.114035 0.114035 0.122807 0.122807 0.122807 0.122807 0.140351 
6280 0.128205 0.119658 0.111111 0.119658 0.128205 0.119658 0.136752 0.136752 
6300 0.122951 0.114754 0.114754 0.139344 0.122951 0.122951 0.131148 0.131148 
6320 0.122951 0.114754 0.122951 0.122951 0.131148 0.122951 0.131148 0.131148 
6340 0.12 0.12 0.12 0.136 0.128 0.12 0.128 0.128 
6360 0.117188 0.117188 0.132812 0.132812 0.125 0.125 0.125 0.125 
6380 0.115385 0.123077 0.123077 0.130769 0.123077 0.123077 0.130769 0.130769 
6400 0.114504 0.122137 0.129771 0.129771 0.122137 0.122137 0.129771 0.129771 
6420 0.120301 0.120301 0.12782 0.12782 0.120301 0.120301 0.135338 0.12782 
6440 0.115942 0.130435 0.123188 0.123188 0.123188 0.130435 0.130435 0.123188 
6460 0.119718 0.119718 0.119718 0.119718 0.126761 0.133803 0.126761 0.133803 
6480 0.119718 0.119718 0.119718 0.119718 0.126761 0.133803 0.126761 0.133803 
6500 0.117241 0.124138 0.117241 0.117241 0.124138 0.137931 0.131034 0.131034 
6520 0.113333 0.12 0.12 0.113333 0.126667 0.14 0.126667 0.14 
6540 0.117647 0.124183 0.117647 0.117647 0.124183 0.130719 0.130719 0.137255 
6560 0.117647 0.124183 0.117647 0.117647 0.124183 0.130719 0.130719 0.137255 
6580 0.115385 0.128205 0.128205 0.115385 0.121795 0.128205 0.128205 0.134615 
6600 0.125786 0.119497 0.119497 0.125786 0.119497 0.132075 0.125786 0.132075 
6620 0.124224 0.118012 0.124224 0.130435 0.124224 0.124224 0.124224 0.130435 
6640 0.120482 0.114458 0.120482 0.13253 0.138554 0.126506 0.120482 0.126506 
6660 0.119048 0.113095 0.125 0.130952 0.130952 0.130952 0.125 0.125 
6680 0.117647 0.123529 0.117647 0.129412 0.129412 0.129412 0.123529 0.129412 
6700 0.112994 0.124294 0.124294 0.129944 0.135593 0.124294 0.124294 0.124294 
6720 0.114754 0.120219 0.120219 0.131148 0.131148 0.136612 0.120219 0.125683 
6740 0.113514 0.118919 0.124324 0.135135 0.12973 0.12973 0.124324 0.124324 
6760 0.111111 0.116402 0.126984 0.132275 0.126984 0.132275 0.132275 0.121693 
6780 0.114583 0.125 0.119792 0.135417 0.125 0.130208 0.125 0.125 
6800 0.117347 0.122449 0.122449 0.122449 0.132653 0.132653 0.127551 0.122449 
6820 0.116162 0.121212 0.121212 0.126263 0.126263 0.131313 0.126263 0.131313 
6840 0.12 0.12 0.12 0.125 0.13 0.13 0.125 0.13 
6860 0.119403 0.119403 0.124378 0.124378 0.129353 0.129353 0.124378 0.129353 
6880 0.120773 0.120773 0.125604 0.120773 0.125604 0.135266 0.120773 0.130435 
6900 0.120192 0.120192 0.125 0.120192 0.125 0.129808 0.129808 0.129808 
6920 0.117371 0.117371 0.126761 0.122066 0.122066 0.126761 0.131455 0.13615 
6940 0.12093 0.12093 0.125581 0.12093 0.12093 0.125581 0.130233 0.134884 
6960 0.117117 0.117117 0.121622 0.117117 0.130631 0.126126 0.135135 0.135135 
6980 0.112554 0.121212 0.125541 0.121212 0.125541 0.12987 0.125541 0.138528 
7000 0.116379 0.116379 0.12931 0.12069 0.125 0.12931 0.12931 0.133621 
7020 0.11157 0.123967 0.115702 0.119835 0.123967 0.136364 0.132231 0.136364 
7040 0.113821 0.113821 0.117886 0.121951 0.130081 0.138211 0.130081 0.134146 
7060 0.116 0.12 0.116 0.124 0.128 0.132 0.132 0.132 
7080 0.114173 0.11811 0.11811 0.122047 0.137795 0.129921 0.129921 0.129921 
7100 0.11284 0.116732 0.116732 0.124514 0.132296 0.136187 0.132296 0.128405 
7120 0.117424 0.113636 0.125 0.121212 0.125 0.136364 0.132576 0.128788 
7140 0.116105 0.116105 0.123596 0.11985 0.127341 0.134831 0.131086 0.131086 
7160 0.116364 0.12 0.12 0.127273 0.127273 0.130909 0.127273 0.130909 
7180 0.114695 0.121864 0.121864 0.121864 0.129032 0.132616 0.129032 0.129032 
7200 0.115385 0.115385 0.118881 0.122378 0.125874 0.132867 0.136364 0.132867 
7220 0.112628 0.116041 0.122867 0.122867 0.12628 0.129693 0.136519 0.133106 
7240 0.114094 0.11745 0.11745 0.120805 0.127517 0.130872 0.14094 0.130872 
7260 0.110749 0.120521 0.114007 0.127036 0.123779 0.13355 0.136808 0.13355 
7280 0.111821 0.111821 0.124601 0.127796 0.124601 0.127796 0.13738 0.134185 
7300 0.113208 0.116352 0.119497 0.128931 0.122642 0.13522 0.132075 0.132075 
7320 0.116564 0.116564 0.119632 0.119632 0.131902 0.128834 0.134969 0.131902 
7340 0.119048 0.113095 0.119048 0.122024 0.125 0.130952 0.136905 0.133929 
7360 0.114035 0.114035 0.119883 0.122807 0.134503 0.128655 0.134503 0.131579 
7380 0.116809 0.11396 0.11396 0.128205 0.133903 0.128205 0.131054 0.133903 
7400 0.120112 0.111732 0.125698 0.120112 0.131285 0.128492 0.128492 0.134078 
7420 0.117808 0.120548 0.117808 0.126027 0.126027 0.126027 0.131507 0.134247 
7440 0.119565 0.122283 0.122283 0.122283 0.125 0.127717 0.127717 0.133152 
7460 0.122016 0.124668 0.122016 0.119363 0.127321 0.127321 0.129973 0.127321 
7480 0.128272 0.125654 0.120419 0.120419 0.123037 0.125654 0.13089 0.125654 
7500 0.129199 0.126615 0.124031 0.118863 0.124031 0.124031 0.126615 0.126615 
7520 0.127877 0.12532 0.122762 0.120205 0.122762 0.127877 0.127877 0.12532 
7540 0.133838 0.123737 0.121212 0.118687 0.123737 0.126263 0.126263 0.126263 
7560 0.125926 0.130864 0.125926 0.120988 0.120988 0.123457 0.128395 0.123457 
7580 0.127098 0.127098 0.122302 0.119904 0.122302 0.122302 0.134293 0.1247 
7600 0.127962 0.125592 0.123223 0.123223 0.120853 0.123223 0.127962 0.127962 
7620 0.12761 0.12297 0.12297 0.12297 0.12065 0.12993 0.12529 0.12761 
7640 0.12844 0.12844 0.12156 0.12156 0.12156 0.126147 0.126147 0.126147 
7660 0.132287 0.125561 0.123318 0.118834 0.125561 0.123318 0.123318 0.127803 
7680 0.130719 0.124183 0.124183 0.124183 0.124183 0.124183 0.122004 0.126362 
7700 0.125265 0.131635 0.125265 0.125265 0.123142 0.125265 0.123142 0.121019 
7720 0.127083 0.127083 0.127083 0.125 0.122917 0.122917 0.129167 0.11875 
7740 0.125773 0.125773 0.127835 0.123711 0.123711 0.123711 0.125773 0.123711 
7760 0.125 0.125 0.127016 0.122984 0.122984 0.127016 0.125 0.125 
7780 0.126233 0.128205 0.128205 0.122288 0.12426 0.122288 0.122288 0.126233 
7800 0.127907 0.125969 0.129845 0.124031 0.124031 0.120155 0.124031 0.124031 
7820 0.125954 0.125954 0.125954 0.124046 0.124046 0.127863 0.124046 0.122137 
7840 0.123596 0.123596 0.125468 0.123596 0.127341 0.131086 0.125468 0.11985 
7860 0.125 0.125 0.125 0.125 0.126838 0.128676 0.123162 0.121324 
7880 0.126582 0.122966 0.122966 0.122966 0.130199 0.128391 0.124774 0.121157 
7900 0.125887 0.12234 0.124113 0.125887 0.125887 0.12766 0.125887 0.12234 
7920 0.122164 0.125654 0.122164 0.1274 0.1274 0.125654 0.123909 0.125654 
7940 0.122414 0.125862 0.127586 0.124138 0.127586 0.124138 0.124138 0.124138 
7960 0.126904 0.123519 0.125212 0.123519 0.128596 0.126904 0.123519 0.121827 
7980 0.125 0.126667 0.123333 0.123333 0.128333 0.125 0.125 0.123333 
8000 0.124394 0.127625 0.12601 0.12601 0.12601 0.127625 0.121163 0.121163 
8020 0.126183 0.124606 0.12776 0.126183 0.126183 0.126183 0.124606 0.118297 
8040 0.128882 0.124224 0.124224 0.125776 0.125776 0.125776 0.124224 0.121118 
8060 0.12462 0.130699 0.121581 0.12462 0.12766 0.12462 0.1231 0.1231 
8080 0.125561 0.125561 0.127055 0.125561 0.125561 0.127055 0.121076 0.122571 
8100 0.12426 0.12574 0.127219 0.127219 0.12574 0.12426 0.122781 0.122781 
8120 0.124638 0.124638 0.127536 0.128986 0.123188 0.126087 0.12029 0.124638 
8140 0.125706 0.125706 0.128531 0.122881 0.124294 0.124294 0.122881 0.125706 
